Input,Target
"la chaleur du sang, fait cela dans les jeunes esprits."," mais cette entreprise a fait place à un procédé plus honnête : je ne prétends point vous voler votre fille  et ce n'est que de votre main que je veux la recevoir :"
"la chaleur du sang, fait cela dans les jeunes esprits.","ce que je vous dirai monsieur c'est que je viens tout à l'heure de recevoir des lettres par où j'apprends que mon oncle est mort  et que je suis héritier de tous ses biens."
"vous avez fait sagement.","la médecine l'a échappé belle !"
"fort bien.","oui, c'est toi qui m'as procuré je ne sais combien de coups de bâton."
"hé bien !sabine, quel conseil me donneras-tu ?","vraiment il y a bien des nouvelles.mon oncle veut résolument que ma cousine épouse villebrequin  et les affaires sont tellement avancées que je crois qu'ils eussent été mariés dès aujourd'hui"
"hé bien !sabine, quel conseil me donneras-tu ?","si vous n'étiez aimé  mais comme ma cousine m'a confié le secr et de l'amour qu'elle vous porte  et que nous nous sommes vues à l'extrémité par l'avarice de mon vilain oncle"
"hé bien !sabine, quel conseil me donneras-tu ?","nous nous sommes avisées d'une bonne invention pour différer le mariage.c'est que ma cousine dès l'heure que je vous parle contrefait la malade   et le bon vieillard"
"hé bien !sabine, quel conseil me donneras-tu ?","qui est assez crédule m'envoie quérir un médecin.si vous en pouviez envoyer quelqu'un qui fût de vos bons amis  et qui fût de notre intelligence il conseillerait à la malade de prendre l'air à la campagne.le bonhomme ne manquera pas de faire loger ma cousine à ce pavillon qui est au bout de notre jardin"
"hé bien !sabine, quel conseil me donneras-tu ?"," et par ce moyen vous pourriez l'entretenir à l'insu de notre vieillard l'épouser  et le laisser pester tout son soûl avec villebrequin."
" mais le moyen de trouver sitôt un médecin à ma poste  et qui voulût tant hasarder pour mon service ?je te le dis franchement","je songe une chose : si vous faisiez habiller votre val et en médecin ?il n'y a rien de si facile à duper que le bonhomme."
"c'est un lourdaud qui gâtera tout  mais il faut s'en servir faute d'autre.adieu je le vais chercher.où diable trouver ce maroufle à présent ?","ah !mon pauvre sganarelle que j'ai de joie de te voir !j'ai besoin de toi dans une affaire de conséquence "
"ce que je sais faire monsieur ?employez-moi seulement en vos affaires de conséquence en quelque chose d'importance : par exemple envoyez-moi voir quelle heure il est à une horloge","ce n'est pas cela : c'est qu'il faut que tu contrefasses le médecin."
"voir combien le beurre vaut au marché abreuver un cheval  c'est alors que vous connaîtrez ce que je sais faire.","ce n'est pas cela : c'est qu'il faut que tu contrefasses le médecin."
"moi médecin monsieur !je suis prêt à faire tout ce qu'il vous plaira   mais pour faire le médecin je suis assez votre serviteur pour n'en rien faire du tout ","si tu veux entreprendre cela, va, je te donnerai dix pistoles."
" et par quel bout m'y prendre bon dieu ?ma foi !monsieur vous vous moquez de moi.","si tu veux entreprendre cela, va, je te donnerai dix pistoles."
"ah !pour dix pistoles je ne dis pas que je ne sois médecin  car voyez-vous bien monsieur ?je n'ai pas l'esprit tant tant subtil","chez le bonhomme gorgibus voir sa fille qui est malade   mais tu es un lourdaud qui"
"pour vous dire la vérité mais quand je serai médecin où irai-je ?","chez le bonhomme gorgibus voir sa fille qui est malade   mais tu es un lourdaud qui"
"hé !mon dieu monsieur ne soyez point en peine  je vous réponds que je ferai aussi bien mourir une personne qu'aucun médecin qui soit dans la ville.on dit un proverbe d'ordinaire : après la mort le médecin   mais vous verrez que","il n'y a rien de si facile en cette rencontre : gorgibus est un homme simple grossier qui se laissera étourdir de ton discours pourvu que tu parles d'hippocrate "
"si je m'en mêle on dira : après le médecin gare la mort ! mais néanmoins quand je songe cela est bien difficile de faire le médecin   et si je ne fais rien qui vaille... ?","il n'y a rien de si facile en cette rencontre : gorgibus est un homme simple grossier qui se laissera étourdir de ton discours pourvu que tu parles d'hippocrate "
"c'est-à-dire qu'il lui faudra parler philosophie mathématique.laissez-moi faire  s'il est un homme facile comme vous le dites je vous réponds de tout ","allez vitement chercher un médecin ; car ma fille est bien malade, et dépêchez-vous."
"venez seulement me faire avoir un habit de médecin  et m'instruire de ce qu'il faut faire  et me donner mes licences qui sont les dix pistoles promises.","allez vitement chercher un médecin ; car ma fille est bien malade, et dépêchez-vous."
"que diable aussi !pourquoi vouloir donner votre fille à un vieillard ?croyez-vous que ce ne soit pas le désir qu'elle a d'avoir un jeune homme qui la travaille ?voyez-vous la connexité qu'il y a galimatias","va-t'en vite : je vois bien que cette maladie-là reculera bien les noces."
" et c'est ce qui me fait enrager : je croyais refaire mon ventre d'une bonne carrelure  et m'en voilà sevré.je m'en vais chercher un médecin pour moi aussi bien que pour votre fille ","je vous trouve à propos mon oncle pour vous apprendre une bonne nouvelle.je vous amène le plus habile médecin du monde un homme qui vient des pays étrangers qui sait les plus beaux secrets"
" et c'est ce qui me fait enrager : je croyais refaire mon ventre d'une bonne carrelure  et m'en voilà sevré.je m'en vais chercher un médecin pour moi aussi bien que pour votre fille "," et qui sans doute guérira ma cousine.on me l'a indiqué par bonheur  et je vous l'amène.il est si savant que je voudrais de bon cœur être malade"
"où est-il donc ?","le voilà qui me suit ; tenez, le voilà."
"très humble serviteur à monsieur le médecin !je vous envoie quérir pour voir ma fille","hippocrate dit  et galien par vives raisons persuade qu'une personne ne se porte pas bien quand elle est malade.vous avez raison de mettre votre espérance en moi  car je suis le plus grand le plus habile le plus docte médecin qui soit dans la faculté végétale"
"j'en suis fort ravi.","ne vous imaginez pas que je sois un médecin ordinaire un médecin du commun.tous les autres médecins ne sont à mon égard que des avortons de médecine.j'ai des talents particuliers"
"j'en suis fort ravi.","j'ai des secrets. salamalec salamalec.rodrigue as-tu du cœur ?signor si segnor non.per omnia saecula saeculorum. mais encore voyons un peu."
"hé !ce n'est pas lui qui est malade, c'est sa fille.","il n'importe : le sang du père  et de la fille ne sont qu'une même chose   et par l'altération de celui du père je puis connaître la maladie de la fille.monsieur gorgibus"
"oui-da ; sabine, vite allez quérir de l'urine de ma fille.monsieur le médecin, j'ai grand'peur qu'elle ne meure.","ah !qu'elle s'en garde bien !il ne faut pas qu'elle s'amuse à se laisser mourir sans l'ordonnance du médecin.voilà de l'urine qui marque grande chaleur grande inflammation dans les intestins : elle n'est pas tant mauvaise pourtant."
"hé quoi ?monsieur, vous l'avalez ?","ne vous étonnez pas de cela les médecins d'ordinaire se contentent de la regarder   mais moi qui suis un médecin hors du commun je l'avale parce qu'avec le goût je discerne bien mieux la cause "
"hé quoi ?monsieur, vous l'avalez ?","et les suites de la maladie.mais à vous dire la vérité il y en avait trop peu pour asseoir un bon jugement :"
"j'ai bien eu de la peine à la faire pisser.","que cela ?voilà bien de quoi !faites-la pisser copieusement copieusement.si tous les malades pissent de la sorte"
"voilà tout ce qu'on peut avoir : elle ne peut pas pisser davantage.","quoi ?monsieur gorgibus votre fille ne pisse que des gouttes !voilà une pauvre pisseuse que votre fille  je vois bien qu'il faudra que je lui ordonne une potion pissative.n'y aurait-il pas moyen de voir la malade ?"
"elle est levée ; si vous voulez, je la ferai venir.","hé bien !mademoiselle, vous êtes malade ?"
"oui, monsieur.","tant pis !c'est une marque que vous ne vous portez pas bien.sentez-vous de grandes douleurs à la tête, aux reins ?"
"oui, monsieur.","c'est fort bien fait.oui ce grand médecin au chapitre qu'il a fait de la nature des animaux dit... cent belles choses   et comme les humeurs qui ont de la connexité ont beaucoup de rapport "
"oui, monsieur.","car par exemple comme la mélancolie est ennemie de la joie  et que la bile qui se répand par le corps nous fait devenir jaunes  et qu'il n'est rien plus contraire à la santé que la maladie"
"oui, monsieur.","nous pouvons dire avec ce grand homme que votre fille est fort malade.il faut que je vous fasse une ordonnance."
"vite une table, du papier, de l'encre.","y a-t-il ici quelqu'un qui sache écrire ?"
"est-ce que vous ne le savez point ?","ah !je ne m'en souvenais pas j'ai tant d'affaires dans la tête que j'oublie la moitié...- je crois qu'il serait nécessaire que votre fille prît un peu l'air"
"nous avons un fort beau jardin, et quelques chambres qui y répondent ; si vous le trouvez à propos, je l'y ferai loger. L’AVOCAT","allons, allons visiter les lieux."
"j'ai ouï dire que la fille de m. gorgibus était malade : il faut que je m'informe de sa santé  et que je lui offre mes services comme ami de toute sa famille.holà !holà !m.","allons, allons visiter les lieux."
"L’AVOCAT ayant appris la maladie de mademoiselle votre fille je vous suis venu témoigner la part que j'y prends","allons, allons visiter les lieux."
"L’AVOCAT n'y aurait-il pas moyen de l'entretenir un moment ?","allons, allons visiter les lieux."
"je n'ai pas le loisir, monsieur gorgibus : il faut aller à mes malades.je ne prendrai pas la droite avec vous, monsieur.","monsieur, votre très humble, etc."
"ficile tantina pota baril cambustibus.","j'étais là dedans avec le plus savant homme."
"que vous semble de cet homme-là ?","monsieur, voilà un fort habile homme de mes amis qui souhaiterait de vous parler et vous entretenir. L’AVOCAT"
"que vous semble de cet homme-là ?","monsieur après ce que m'a dit m. gorgibus de votre mérite  et de votre savoir j'ai eu la plus grande passion du monde d'avoir l'honneur de votre connaissance"
"que vous semble de cet homme-là ?"," et j'ai pris la liberté de vous saluer à ce dessein : je crois que vous ne le trouverez pas mauvais.il faut avouer que tous ceux qui excellent en quelque science sont dignes de grande louange  et particulièrement ceux qui font profession de la médecine tant à cause de son utilité"
"que vous semble de cet homme-là ?","que parce qu'elle contient en elle plusieurs autres sciences ce qui rend sa parfaite connaissance fort difficile   et c'est fort à propos qu'hippocrate dit dans son premier aphorisme :"
"que vous semble de cet homme-là ?","vita brevis ars vero longa occasio autem praeceps experimentum periculosum L’AVOCAT"
"que vous semble de cet homme-là ?","vous n'êtes pas de ces médecins qui ne vous appliquez qu'à la médecine qu'on appelle rationale ou dogmatique  et je crois que vous l'exercez tous les jours avec beaucoup de succès :"
"que vous semble de cet homme-là ?","experientia magistra rerum.les premiers hommes qui firent profession de la médecine furent tellement estimés d'avoir cette belle science qu'on les mit au nombre des dieux pour les belles cures qu'ils faisaient tous les jours.ce n'est pas qu'on doive mépriser un médecin qui n'aurait pas rendu la santé à son malade"
"que vous semble de cet homme-là ?","parce qu'elle ne dépend pas absolument de ses remèdes ni de son savoir : interdum docta plus val et arte malum.monsieur j'ai peur de vous être importun :"
"que vous semble de cet homme-là ?","je prends congé de vous dans l'espérance que j'ai qu'à la première vue j'aurai l'honneur de converser avec vous avec plus de loisir.vos heures vous sont précieuses il sort."
"je sais bien ce que je vous dois.","il sait quelque petite chose.s'il fût demeuré tant soit peu davantage je l'allais mettre sur une matière sublime et relevée.cependant"
