INPUT,TARGET
Jerniguienne je veux que tu m’aimes.,Est ce que je ne t’aime pas ?
"Non tu ne m’aimes pas, et si je fais tout ce que je pis pour ça, je t’ajette sans reproche des rubans à tous ces marciers qui passont, je me romps le cou à t’aller dénicher des marles, je fais jouer pour toi les vielloux quand ce vient ta feste, et tout ça comme si je me frappais la tête contre un mur ; vois-tu, c’a n’est ni biau ni honeste de n’aimer pas les gens qui nous aimant.","Mais mon guieu, je t’aime aussi."
"Ouy, tu m’aimes d’une belle deguaine.",Quemant veux tu donc qu’on fasse ;
Je veux que l’on fasse comme l’on fait quand l’on aime comme il faut.,Ne t’aimé-je pas aussi comme il faut.
"Non, quand ça est, ça se voit, et l’on fait mille petites singeries aux personnes, quand on les aime du bon du cœur : regarde la grosse Tomasse comme elle assotie du jeune Robain, alle est toujou entour de ly à l’agacer, et ne le laisse jamais en repos, toujou elle y fait queuque niche, ou ly baille queuque taloche en passant ; et l’autre jou, qu’il était assis sur un escabeau, al fut le tirer dessous ly et le fit choir tout de son long par tarre ; jarny vla où l’on voit les gens qui aimant, mais toi tu ne me dis jamais mot, t’es toujou là comme une vraie souche de bois, et je passerois vingt fois devant toi que tu ne te grouillerais pas pour me bailler le moindre coup, ou me dire la moindre chose, ventre guienne ça n’est pas bian apres tout, et t’es trop froide pour les gens.","Enfin que veux-tu que je fasse ? c’est mon humeur, et je ne pis pas me refondre."
"Ignia humeur qui guienne, quand on a de l’amiquié pour les personnes, l’on en baille toujou queuque petite signifiance.","Enfin je t’aime tout autant que je pis, si tu n’es pas content de ça, tu n’as qu’à en aimer queuque autre."
"Eh bien vla pas mon conte, testiquié si tu m’aimais me dirais-tu ça ?",Pourquoi me viens-tu tarabuster l’esprit.
Morgué que mal te fais-je ? je ne te demande qu’un peu pus damiquié.,"Et bien laisse faire aussi, et ne me presse point tant, peut-être que ça viendra tout d’un coup sans y songer."
Touche donc là Charlotte.,"Et bien, quien."
Promets-moi que tu tâcheras de m’aimer davantage.,"J’y ferai tout ce que je pourrai ; mais il faut que ça vienne de lui-même ; Piarrot, est-ce là Monsieur."
"Oui, le vla.","Ah mon quieu, qu’il est gentis, et que c’aurait été dommage qu’il eût été nayé !"
"Je revians à l’heure, je m’en vas boire chopaine pour me rebouter tent soit peu de la fatigue que j’ai eu.","Nous avons manqué notre coup Sganarelle, et cette bourrasque imprévue a renversé, avec notre barque, le projet que nous avions fait ; mais à te dire vrai la paysanne que je viens de quitter répare ce malheur, et je lui ai trouvé des charmes qui effacent de mon esprit tout le chagrin que me donnait le mauvais succès de notre entreprise ; il ne faut pas que ce cœur m’échappe, et j’y ai déjà jeté des dispositions à ne me pas souffrir de pousser longtemps des soupirs."
"Monsieur j’avoue que vous m’étonnez, à présent que nous sommes échappés d’un péril de mort, qu’au lieu de rendre grâce au ciel de la peine qu’il a daigné prendre de nous, vous travaillez tout de nouveau à vous attirer sa colère par vos fantaisies accoutumées et vos amours cr… paix, coquin que vous êtes, vous ne savez ce que vous dites, et Monsieur sait ce qu’il fait, allons","Ah ah, d’où sort cette autre Paysanne ? Sganarelle as-tu rien vu de plus joli, et ne trouves tu pas, dis-moi, que celle-ci vaut bien l’autre ?"
Assurément. Autre pièce nouvelle.,"D’où me vient, la belle, une rencontre si agréable ? quoi, dans ces lieux champêtres, parmi ces arbres, et ces Rochers, on trouve des personnes faites comme vous êtes ?"
Vous voyez Monsieur.,Êtes-vous de ce Village ?
Oui Monsieur.,Et vous y demeurez ?
Oui Monsieur.,Vous vous appellez.
Charlotte pour vous servir.,"Ah la belle personne, et que ses yeux sont pénétrants !"
Monsieur vous me rendez toute honteuse.,"Ah n’ayez point de honte d’entendre dire vos vérités. Sganarelle qu’en dis tu ? peut on rien voir de plus agréable ? tournez-vous un peu s’il vous plaît ; ah que cette taille est jolie ! haussez un peu la tête de grâce. ah que ce visage est mignon ! ouvrez vos yeux entièrement, ah qu’ils sont beaux ! que je voie un peu vos dents, je vous prie. Ah qu’elles sont amoureuses, et ces lèvres appétissantes ! pour moi je suis ravi, et je n’ai jamais veu une si charmante personne."
"Monsieur, cela vous plaît à dire, et je ne sais pas si c’est pour vous railler de moi.","Moi, me railler de vous, Dieu m’en garde, je vous aime trop pour cela, c’est du fond du cœur que je vous parle."
Je vous suis bien obligée si cela est.,"Point du tout, vous ne m’êtes point obligée de tout ce que je dis, et ce n’est que à votre beauté que vous en êtes redevable."
"Monsieur, tout ça est trop bien dit pour moi, et je n’ai pas d’esprit pour vous répondre.","Sganarelle, regarde un peu ses mains."
"Fi, Monsieur, elles sont noires comme je ne sais quoi.","Ah que dites vous là ? elles sont les plus belles du monde, souffrez que je les baise, je vous prie."
"Monsieur, c’est trop d’honneur que vous me faites, et si j’avais su ça tantôt je n’aurais pas manqué de les laver avec du son.","Et dites-moi un peu, belle Charlotte, vous n’êtes pas mariée sans doute ?"
"Non Monsieur, mais je dois bien l’être avec Piarrot, le fils de la voisine Simonette.","Quoi ! une personne comme vous seriez la femme d’un simple Paysan ? non, non, c’est profaner tant de beauté, et vous n’êtes pas née pour demeurer dans un Village ; vous méritez sans doute une meilleure fortune, et le Ciel qui le connaît bien m’a conduit ici tout exprès pour empêcher ce mariage, et rendre justice à vos charmes ; car enfin, belle Charlotte, je vous aime de tout mon cœur, et il ne tiendra qu’à vous que je ne vous arrache de ce lieu misérable, et ne vous mette dans l’état où vous méritez d’être ; cet amour est bien prompt sans doute ; mais quoi ! c’est un éclat, Charlotte, de votre grande beauté, et l’on vous aime autant en un quart d’heure qu’on ferait une autre en six mois."
"Aussi vrai, Monsieur, je ne sais comment vous faites quand vous parlez, ce que vous dites me fait aise, et j’aurais toutes les envies du monde de vous croire, mais on m’a toujours dit qu’il ne faut jamais croire les Monsieurs, et que vous autres Courtisans vous êtes des enjôleurs qui ne songez qu’à abuser les filles.",Je ne suis pas de ces gens-là.
Il n’a garde.,"Voyez-vous, Monsieur, il n’y a pas plaisir à se laisser abuser : je suis une pauvre paysanne, mais j’ai l’honneur en recommandation, et j’aimerais mieux me voir morte que de me voir déshonorée."
"Moi j’aurais l’âme assez méchante pour abuser une personne comme vous ? je serais assez lâche pour vouloir vous déshonorer ? non, non, j’ai trop de conscience pour cela ; je vous aime Charlotte en tout bien et en tout honneur, et pour vous montrer que je vous dis vrai, sachez que je n’ai point d’autre dessein que de vous épouser. En voulez vous un plus grand témoignage ? m’y voilà prêt quand vous voudrez, et je prends à témoin l’homme que voilà de la parole que je vous donne.","Non, non, ne craignez point, il se mariera avec vous tant que vous voudrez."
"Eh Charlotte, je vois bien que vous ne me connaissez pas encore, vous me faites grand tort de juger de moi par les autres ; et s’il y a des fourbes dans le monde, des gens qui ne cherchent qu’à abuser des filles, vous devez me tirer du nombre, et ne pas mettre en doute la sincérité de ma foi ; et puis votre beauté vous assure de tout ; quand on est faite comme vous, on doit être à couvert de toutes ces sortes de créances ; vous n’avez point l’air, croyez-moi, d’une personne qu’on abuse, et pour moi, je vous l’avoue, je me percerais le cœur de mille coups si j’avais eu la moindre pensée de vous trahir.","Mon Dieu, je ne sais si vous dites vrai ou non, mais vous faites que l’on vous croie."
"Lorsque vous me croyez, vous me rendez justice assurément, et je vous réitère encore la promesse que je vous ai faite, ne la croyez-vous pas ? et ne voulez-vous pas consentir à être ma femme ?","Oui, pourvu que ma tante le veuille."
"Touchez donc là, Charlotte, que vous le voulez donc bien de votre part.","Mais au moins Monsieur, ne m’y allez pas tromper je vous prie, il y aurait de la conscience à vous, et vous voyez comme j’y vais à la bonne foi."
"Comment, il semble que vous doutiez encore de ma sincérité ! voulez-vous que je vous fasse des serments épouvantables ? que le Ciel.","Mon Dieu ! ne jurez point, je vous crois."
Donnez-moi donc un petit baiser pour gage de votre parole.,"Oh, Monsieur ! attendez que je soyons mariées, je vous prie, après ça je vous baiserai tant que vous voudrez."
"Et bien, belle Charlotte, je veux tout ce que vous voulez, abandonnez-moi seulement votre main, et souffrez, que par cent baisers je lui exprime le ravissement où je suis.","Tout doucement Monsieur, tenez-vous s’il vous plaît, vous vous échauffez trop, et vous pourriez gagner la puresie."
Qui m’amène cet Impertinent ?,"Je vous dis que vous tgnais, et que vous ne caressiez point nos accordées."
Ah que de bruit.,"Jerniguenne, ce n’est pas comme ça qu’il faut pousser les gens."
Et laisse le faire aussi Piarrot.,"Quement, que je laisse faire ? je ne veux pas moi."
Ah !,"Testequenne, parce que vous êtes… vous viendrez caresser nos femmes à notre barbe, allez v’s-en caresser les vôtres."
Heu.,"Heu testiqué ne me frappez pas, ah jernigué, ventregué, pal sangué, morguenne, ça n’est pas bien de battre les gens, et ce n’est pas la récompense de vous avoir sauvé d’être nayé."
Piarrot ne te fâche point…,"Je me veux fâcher, et t’es une vilaine, toi, d’endurer qu’on te caresse."
"Oh Piarrot, ce n’est pas ce que tu penses, ce Monsieur veut m’épouser, et tu ne dois pas te bouter en colère.","Quement, jerny, tu renies promesse !"
"Ça n’y fait rien, Piarrot, si tu m’aimes ne dois-tu pas être bien aise que je devienne Madame ?","Jernigué non, j’aime mieux te voir crever, que de te voir à un autre."
"Va va Pierrot, ne te mets point en peine, si je sis Madame je te ferai gagner queuque chose, et tu apporteras du beurre et du fromage cheu nous.","Ventreguenne je gny en porterai jamais, quand tu m’y en payerais deux fois autant ; est-ce donc comme ça que t’écoute ce qu’il te dit ? morguenne si j’avois su ça tantôt, je me serais bien gardé de le tirer de gliau, et je ly aurois bailli un bon coup d’aviron sur la tête."
Qu’est-ce que vous dites ?,"Jerniguenne, je ne crains personne."
Attends-moi un peu.,"Je me moque de tout, moi."
Voyons cela.,J’en avons bien vu d’autres.
Houais.,"Eh Monsieur, laissez là ce pauvre misérable, c’est conscience de le battre ; écoute mon pauvre garçon, retire-toi et ne lui dis rien."
"Je veux lui dire, moi.",Ah je vous apprendrai.
Peste soit du maroufle.,Te voilà payé de ta charité.
"Jarny, je vas dire à ta tante tout ce ménage-ci.","Enfin je m’en vais être le plus heureux de tous les hommes, et je ne changerais pas mon bonheur à toutes les choses du monde : que de plaisirs, que de plaisirs, quand vous serez ma femme, et que !"
"Ah, ah.","Monsieur, que faites vous donc là avec Charlotte, est-ce que vous lui parlez d’amour aussi ?"
"Non, au contraire c’est elle qui me témoignait vouloir être ma femme, et je lui répondais que j’étais engagé à vous.",Qu’est-ce que c’est donc que vous veut Mathurine ?
